Número de registros;disponibilidad_365;id_huesped;huesped_nombre;id;ultima_review;latitude;longitude;noches_minimas;descripción;barrio;zona;precio_noche;tipo_habitación
1;0;67712345;Ernesto;25184123;26/08/2018;40,41305;-3,70589;3;There’s No Place Like Madrid! 5 Minutes from Sol;Embajadores;Centro;20;Habitación privada
1;0;67712345;Ernesto;25185417;16/08/2018;40,41256;-3,70544;3;Explore Madrid - Room in Shared Apartment;Embajadores;Centro;20;Habitación privada
1;0;67712345;Ernesto;25134208;15/08/2018;40,41371;-3,7056;3;Unique views - Rooftops and sunset;Embajadores;Centro;25;Habitación privada
1;0;67712345;Ernesto;25182989;29/08/2018;40,41376;-3,70612;3;Sunny Room in a Friendly Apartment;Embajadores;Centro;20;Habitación privada
1;0;67712345;Ernesto;25184428;27/08/2018;40,41325;-3,70565;3;Experience Madrid this Summer;Embajadores;Centro;20;Habitación privada
1;0;67712345;Ernesto;25152782;29/08/2018;40,41246;-3,70761;3;Cozy Room in La Latina;Embajadores;Centro;20;Habitación privada
1;0;67712345;Ernesto;19222028;29/08/2018;40,4126;-3,7054;3;Room in a friendly apartment with amazing views;Embajadores;Centro;25;Habitación privada
1;0;67712345;Ernesto;19196386;29/08/2018;40,4126;-3,70702;3;Madrid Rooftops and Terrace - Perfect for Summer;Embajadores;Centro;25;Habitación privada
1;0;67712345;Ernesto;19221930;29/08/2018;40,41373;-3,7061;3;Penthouse apartment with unique views of the city;Embajadores;Centro;25;Habitación privada
1;0;67712345;Ernesto;19222138;29/08/2018;40,41299;-3,70668;3;Room with Private Terrace!;Embajadores;Centro;29;Habitación privada
1;0;67712345;Ernesto;19081479;25/08/2018;40,41285;-3,70612;3;Amazing Views of Madrid Center;Embajadores;Centro;25;Habitación privada
1;0;67712345;Ernesto;19221834;27/08/2018;40,41282;-3,70709;3;Hello Madrid! Flat w/ private patio & unique views;Embajadores;Centro;25;Habitación privada
1;0;67712345;Ernesto;13123935;29/08/2018;40,41242;-3,70697;3;Charming Room Near Plaza Mayor;Embajadores;Centro;19;Habitación privada
1;0;67712345;Ernesto;12970949;14/08/2018;40,41383;-3,70553;3;Spacious Vintage Room With Balcony;Embajadores;Centro;19;Habitación privada
1;0;67712345;Ernesto;25183401;29/08/2018;40,41324;-3,70754;3;Simple Economical Room for 1 in Sol;Palacio;Centro;20;Habitación privada
1;0;67712345;Ernesto;19222201;28/08/2018;40,41294;-3,7075;3;Sunny Madrid Summer;Palacio;Centro;25;Habitación privada
1;335;139789014;Mauricio;33364614;13/04/2019;40,42672;-3,70885;2;Preciosa habitación en centro Madrid 10;Universidad;Centro;35;Habitación privada
1;335;139789014;Mauricio;20279705;11/04/2019;40,42667;-3,70942;2;Habitación centro Madrid;Universidad;Centro;25;Habitación privada
1;348;139789014;Mauricio;32338276;28/04/2019;40,42659;-3,70856;2;Habitación centro Madrid 9;Universidad;Centro;36;Habitación privada
1;343;139789014;Mauricio;33901831;;40,42642;-3,70808;3;Habitación  individual en el centro de Madrid;Universidad;Centro;23;Habitación privada
1;349;139789014;Mauricio;20264935;30/04/2019;40,42879;-3,70885;3;Preciosa Habitación en El Centro Madrid!!;Universidad;Centro;22;Habitación privada
1;344;45543320;Patricia;21430173;23/04/2019;40,41455;-3,71865;1;Golden Bedroom in Madrid Río & WiFi;Palacio;Centro;32;Habitación privada
1;357;235485915;Jose Maria;31730905;03/05/2019;40,42385;-3,71006;1;Small Private Room in the center of Madrid (4);Universidad;Centro;22;Habitación privada
1;359;235485915;Jose Maria;31739364;05/05/2019;40,42559;-3,70968;1;Small private room in the center of Madrid (5);Universidad;Centro;22;Habitación privada
1;359;235485915;Jose Maria;31439075;03/05/2019;40,42562;-3,7099;1;Small Room Inner Center Madrid (2);Universidad;Centro;22;Habitación privada
1;360;235485915;Jose Maria;31730179;04/05/2019;40,42473;-3,71153;1;Small Private Room in the center of Madrid (3);Universidad;Centro;22;Habitación privada
1;48;1971045;Ashley;34568356;;40,4128;-3,70603;3;Vintage Room in Madrid Center;Embajadores;Centro;20;Habitación privada
1;48;1971045;Ashley;34539351;;40,41235;-3,70542;3;Madrid Rooftops and Terrace - Perfect for Summer;Embajadores;Centro;20;Habitación privada
1;50;1971045;Ashley;34560731;;40,41325;-3,7062;3;Cozy Vintage Room in La Latina!;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34558710;;40,41291;-3,70729;3;Hello Madrid! Flat w/ private patio & unique views;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34539271;;40,41302;-3,70729;3;Bars, Tapas and Night Life - Room For 1!;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34535629;;40,41228;-3,70724;3;There’s No Place Like Madrid! 5 Minutes from Sol;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34559388;;40,41327;-3,70694;3;Sunny Madrid Summer;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34532758;;40,41276;-3,70672;3;Room with 2 Balcony Windows 5 Minutes from Sol;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34552097;;40,4124;-3,70622;3;Unique views - Rooftops and sunset;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34570709;;40,41248;-3,70618;3;Internacional Atmosphere;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34538317;;40,41386;-3,70615;3;Explore Madrid - Room in Shared Apartment;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34537139;;40,41304;-3,70612;3;Perfect Room to Explore Madrid by Foot;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;19571140;;40,41396;-3,70603;3;Simple Economical Room for 1 in Sol;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34553454;;40,41388;-3,70593;3;Room in a friendly apartment with amazing views;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34536360;;40,41377;-3,70584;3;Experience Madrid this Summer;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34567856;;40,41248;-3,70569;3;Bright Vintage Room with Balcony!;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34553015;;40,41381;-3,70553;3;Penthouse apartment with unique views of the city;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34534661;;40,41315;-3,70548;3;Private Room for Solo Traveler in Sol;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34550663;;40,41232;-3,70541;3;Room with Private Terrace!;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34533690;;40,4123;-3,70534;3;Cozy Room in La Latina;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34537764;;40,41249;-3,70532;3;Summer Holiday in Madrid;Embajadores;Centro;20;Habitación privada
1;57;1971045;Ashley;34534084;;40,41283;-3,70746;3;Sunny Room in a Friendly Apartment;Palacio;Centro;20;Habitación privada
1;57;1971045;Ashley;34552422;;40,41378;-3,70701;3;Amazing Views of Madrid Center;Sol;Centro;20;Habitación privada
1;57;1971045;Ashley;34567113;;40,41381;-3,70683;3;Spacious Vintage Room With Balcony;Sol;Centro;20;Habitación privada
1;0;189499794;Moha;25477655;29/08/2018;40,41321;-3,70729;3;Como en una Antigua Bodega de Vino;Embajadores;Centro;20;Habitación privada
1;18;189499794;Moha;25067290;29/08/2018;40,41241;-3,70757;3;En pleno centro de Madrid!;Embajadores;Centro;20;Habitación privada
1;20;189499794;Moha;25478571;29/08/2018;40,41326;-3,70619;3;A Dos Pasos de Gran Via!;Embajadores;Centro;20;Habitación privada
1;21;189499794;Moha;25534668;29/08/2018;40,41234;-3,70698;3;Descubre Madrid desde el Centro!;Embajadores;Centro;20;Habitación privada
1;31;189499794;Moha;26906175;15/08/2018;40,41374;-3,70532;3;Pasea por las Bonitas Calles de Madrid!;Embajadores;Centro;20;Habitación privada
1;36;189499794;Moha;25479566;26/08/2018;40,41228;-3,70717;3;Desde el Corazón de Madrid;Embajadores;Centro;20;Habitación privada
1;42;189499794;Moha;25536100;27/08/2018;40,41319;-3,70599;3;A 5 minutos del Oso y el Madroño!;Embajadores;Centro;20;Habitación privada
1;54;189499794;Moha;26672389;16/08/2018;40,41327;-3,70718;3;Disfruta del Mercado De San Miguel;Embajadores;Centro;20;Habitación privada
1;54;189499794;Moha;26672568;20/08/2018;40,4127;-3,70561;3;Descubre Toda la Historia que Esconde Madrid;Embajadores;Centro;20;Habitación privada
1;57;189499794;Moha;26663070;27/08/2018;40,41275;-3,70707;3;Ven y Conoce lo Bonito que es Madrid!;Embajadores;Centro;20;Habitación privada
1;57;189499794;Moha;26672754;23/08/2018;40,41322;-3,70538;3;Explora Nuevas Culturas;Embajadores;Centro;20;Habitación privada
1;57;189499794;Moha;26666106;19/08/2018;40,41277;-3,70683;3;Disfruta Caminando por las Calles de Madrid;Embajadores;Centro;20;Habitación privada
1;57;189499794;Moha;26672984;25/08/2018;40,4123;-3,7055;3;Sueña en el Barrio de La Latina;Embajadores;Centro;20;Habitación privada
1;57;189499794;Moha;26665529;28/08/2018;40,41283;-3,70543;3;"Una Noche en Madrid y no te querrás ir ;)";Embajadores;Centro;20;Habitación privada
1;57;189499794;Moha;26664074;28/08/2018;40,41326;-3,70761;3;Vive las Costumbres de Madrid;Palacio;Centro;20;Habitación privada
1;0;189499794;Moha;26497662;29/08/2018;40,41574;-3,70665;3;Madrid on a Budget-Room in Center;Sol;Centro;25;Habitación privada
1;0;189499794;Moha;26499698;26/08/2018;40,41621;-3,70551;3;1 Minute to Sol/Center;Sol;Centro;25;Habitación privada
1;0;189499794;Moha;26499220;06/08/2018;40,41546;-3,70665;3;Room for Solo Traveler in Center;Sol;Centro;25;Habitación privada
1;0;189499794;Moha;26499943;17/08/2018;40,4154;-3,70536;3;Spacious room on Main Street Madrid;Sol;Centro;25;Habitación privada
1;0;189499794;Moha;26497650;29/08/2018;40,41696;-3,7056;3;Private balcony with views to Sol Plaza!;Sol;Centro;25;Habitación privada
1;0;189499794;Moha;26498657;29/08/2018;40,416;-3,70655;3;New Listing for Travelers in Center;Sol;Centro;25;Habitación privada
1;15;189499794;Moha;26418061;29/08/2018;40,42012;-3,7051;3;Descubre el Encanto de Madrid!;Sol;Centro;25;Habitación privada
1;50;189499794;Moha;26417610;29/08/2018;40,41816;-3,70495;3;Durmiendo en el Centro de Madrid!;Sol;Centro;25;Habitación privada
1;57;189499794;Moha;26416620;20/08/2018;40,41802;-3,70645;3;Vistas a Plaza de Callao;Sol;Centro;25;Habitación privada
1;57;189499794;Moha;26417025;28/08/2018;40,41809;-3,70487;3;Ven a Conocer la Gran Via!;Sol;Centro;25;Habitación privada
1;2;107335103;Daniel;20493096;28/04/2019;40,42458;-3,70167;1;Double room in Chueca, with private bathroom F 6;Universidad;Centro;45;Habitación privada
1;1;132022481;Jorge;21813271;04/05/2019;40,42271;-3,70183;1;Double room in Chueca, with private bathroom F 2;Universidad;Centro;45;Habitación privada
1;1;132022481;Jorge;22220104;05/05/2019;40,42321;-3,70103;1;Fuencarral street room, private bathroom F 26;Universidad;Centro;45;Habitación privada
1;1;132022481;Jorge;20513187;03/05/2019;40,42397;-3,70148;1;Double room in Chueca, with private bathroom F 4;Universidad;Centro;45;Habitación privada
1;1;132022481;Jorge;19048458;02/05/2019;40,42229;-3,70114;1;Amazing double room with private bathroom, F 9;Universidad;Centro;45;Habitación privada
1;2;132022481;Jorge;22859334;05/05/2019;40,42308;-3,70154;1;Fuencarral street room, private bathroom F 17;Universidad;Centro;45;Habitación privada
1;2;132022481;Jorge;21813489;01/05/2019;40,42421;-3,70131;1;Double room in Chueca, with private bathroom F 3;Universidad;Centro;45;Habitación privada
1;2;132022481;Jorge;19061504;30/04/2019;40,42444;-3,70185;1;Double room in Chueca, with private bathroom F5;Universidad;Centro;45;Habitación privada
1;2;132022481;Jorge;22243109;04/05/2019;40,4226;-3,70196;1;Double room in Chueca, with private bathroom F1;Universidad;Centro;45;Habitación privada
1;2;132022481;Jorge;22241595;08/05/2019;40,42408;-3,7012;1;Fuencarral street room, private bathroom F 22;Universidad;Centro;45;Habitación privada
1;2;132022481;Jorge;19029616;05/05/2019;40,42273;-3,70199;1;Fuencarral street room, private bathroom F 21;Universidad;Centro;40;Habitación privada
1;2;132022481;Jorge;18938910;05/05/2019;40,42251;-3,70131;1;Fuencarral street room, private bathroom F 28;Universidad;Centro;45;Habitación privada
1;3;132022481;Jorge;22242814;30/04/2019;40,42253;-3,70145;1;Fuencarral street room, private bathroom F 23;Universidad;Centro;45;Habitación privada
1;3;132022481;Jorge;23160465;06/05/2019;40,42286;-3,70176;1;Two rooms with a private bathroom, Gran Via 15F;Universidad;Centro;50;Habitación privada
1;3;132022481;Jorge;22220552;08/05/2019;40,42276;-3,70112;1;Fuencarral street room, private bathroom F 24;Universidad;Centro;45;Habitación privada
1;3;132022481;Jorge;19025557;03/05/2019;40,42407;-3,70198;1;Amazing double room with private bathroom, F 14;Universidad;Centro;45;Habitación privada
1;4;132022481;Jorge;19061757;08/05/2019;40,42235;-3,70138;1;Fuencarral street room, private bathroom F 27;Universidad;Centro;45;Habitación privada
1;5;132022481;Jorge;22859084;08/05/2019;40,42404;-3,70107;1;Fuencarral street room, private bathroom F 16;Universidad;Centro;45;Habitación privada
1;5;132022481;Jorge;22826990;06/05/2019;40,42453;-3,70137;1;Double room in Chueca, with private bathroom F 7;Universidad;Centro;45;Habitación privada
1;5;132022481;Jorge;19063134;06/05/2019;40,42268;-3,7016;1;Amazing double room with private bathroom, F 8;Universidad;Centro;45;Habitación privada
1;12;132022481;Jorge;32457199;05/05/2019;40,4241;-3,70196;1;Fuencarral street room, private bathroom F 20;Universidad;Centro;45;Habitación privada
1;103;132022481;Jorge;26978768;03/05/2019;40,42439;-3,70184;1;Amazing double room with private bathroom, F 10;Universidad;Centro;45;Habitación privada
1;103;132022481;Jorge;27041718;08/05/2019;40,42312;-3,70202;1;Amazing double room with private bathroom, F 12;Universidad;Centro;45;Habitación privada
1;107;132022481;Jorge;26835863;01/05/2019;40,42422;-3,70159;1;Amazing double room with private bathroom, F 13;Universidad;Centro;45;Habitación privada
1;107;132022481;Jorge;26856605;08/05/2019;40,42304;-3,70155;1;Fuencarral street room, private bathroom F 19;Universidad;Centro;45;Habitación privada
1;108;132022481;Jorge;27272400;01/05/2019;40,42399;-3,70131;1;Fuencarral street room, private bathroom F 18;Universidad;Centro;45;Habitación privada
1;110;132022481;Jorge;26834171;01/05/2019;40,42297;-3,70149;1;Amazing double room with private bathroom, F 11;Universidad;Centro;45;Habitación privada
1;276;215986813;Vitium Urban Suites;29331198;;40,42191;-3,71072;1;Habitación Premium Jacuzzi con Desayuno No Reembolsable;Palacio;Centro;75;Habitación privada
1;276;215986813;Vitium Urban Suites;29331049;;40,42178;-3,71033;1;Habitación Premium de Lujo Jacuzzi con Deasayuno;Palacio;Centro;75;Habitación privada
1;276;215986813;Vitium Urban Suites;29331156;;40,42165;-3,70925;1;Habitación Premium Jacuzzi No Reembolsable;Palacio;Centro;75;Habitación privada
1;276;215986813;Vitium Urban Suites;29331015;;40,42125;-3,70861;1;Habitación Premium de Lujo con Jacuzzi;Palacio;Centro;75;Habitación privada
1;280;215986813;Vitium Urban Suites;29329456;;40,42208;-3,71042;1;Habitación Doble de Uso individual;Palacio;Centro;75;Habitación privada
1;280;215986813;Vitium Urban Suites;29329963;;40,42284;-3,71018;1;Habitación Doble de Uso Individual con Desayuno;Palacio;Centro;75;Habitación privada
1;280;215986813;Vitium Urban Suites;29329989;;40,42183;-3,7099;1;Habitación Doble de Uso Individual con Desayuno;Palacio;Centro;75;Habitación privada
1;280;215986813;Vitium Urban Suites;29329371;;40,42126;-3,709;1;Habitación Doble de Uso Individual No Reembolsable;Palacio;Centro;75;Habitación privada
1;284;215986813;Vitium Urban Suites;29330606;;40,42142;-3,71081;1;Habitación Premium Doble Uso Individual con Desayuno No Reembolsable;Palacio;Centro;75;Habitación privada
1;284;215986813;Vitium Urban Suites;29330568;;40,42285;-3,71061;1;Habitación Premium Doble Uso Individual con Desayuno;Palacio;Centro;75;Habitación privada
1;284;215986813;Vitium Urban Suites;29330232;;40,42176;-3,7099;1;Habitación Premium Uso Individual;Palacio;Centro;75;Habitación privada
1;284;215986813;Vitium Urban Suites;29330370;;40,42208;-3,70869;1;Habitación Premium Doble Uso Individual No Reembolsable;Palacio;Centro;75;Habitación privada
1;288;215986813;Vitium Urban Suites;29329654;;40,42149;-3,71053;1;Habitación Superior Doble No Reembolsable;Palacio;Centro;75;Habitación privada
1;288;215986813;Vitium Urban Suites;29329361;;40,42208;-3,71051;1;Habitación Superior Doble Uso Individual;Palacio;Centro;75;Habitación privada
1;288;215986813;Vitium Urban Suites;29330134;;40,42265;-3,7103;1;Habitación Doble Uso individual con Desayuno;Palacio;Centro;75;Habitación privada
1;288;215986813;Vitium Urban Suites;29329620;;40,42178;-3,7093;1;Habitación Superior Doble con Desayuno No Reembolsable;Palacio;Centro;75;Habitación privada
1;289;215986813;Vitium Urban Suites;29330912;;40,42309;-3,71042;1;Habitación Premium Doble con Desayuno No Reembolsable;Palacio;Centro;75;Habitación privada
1;289;215986813;Vitium Urban Suites;29330863;;40,4216;-3,70993;1;Habitación Premium Doble No Reembolsable;Palacio;Centro;75;Habitación privada
1;289;215986813;Vitium Urban Suites;29330830;;40,42215;-3,70935;1;Habitación Premium Doble con Desayuno;Palacio;Centro;75;Habitación privada
1;289;215986813;Vitium Urban Suites;29330762;;40,42139;-3,70853;1;Habitación Premium Doble;Palacio;Centro;75;Habitación privada
1;292;215986813;Vitium Urban Suites;29329411;;40,42328;-3,71078;1;Habitación Doble 1 o 2 camas con Desayuno No Reembolsable;Palacio;Centro;75;Habitación privada
1;292;215986813;Vitium Urban Suites;29329365;;40,42176;-3,71042;1;Habitación Doble 1 o 2 camas con Desayuno;Palacio;Centro;75;Habitación privada
1;294;215986813;Vitium Urban Suites;29330209;;40,42148;-3,70936;1;Habitación Doble No Reembolsable;Palacio;Centro;75;Habitación privada
1;294;215986813;Vitium Urban Suites;29329746;;40,42137;-3,70899;1;Habitación Doble 1-2 camas;Palacio;Centro;75;Habitación privada
1;304;215986813;Vitium Urban Suites;29330091;;40,42137;-3,71074;1;Habitación Superior Doble con Desayuno No Reembolsable;Palacio;Centro;75;Habitación privada
1;304;215986813;Vitium Urban Suites;29329834;;40,42323;-3,71074;1;Habitación Superior Doble;Palacio;Centro;75;Habitación privada
1;304;215986813;Vitium Urban Suites;29330051;;40,42182;-3,71022;1;Habitación Superior Doble con Desayuno;Palacio;Centro;75;Habitación privada
1;304;215986813;Vitium Urban Suites;29329926;;40,42214;-3,70917;1;Habitación Superior Doble No Reembolsable;Palacio;Centro;75;Habitación privada
1;23;186466293;Paula;24676130;28/08/2018;40,4139;-3,7057;3;Meet other travelers during your stay in Madrid;Embajadores;Centro;20;Habitación privada
1;27;186466293;Paula;24674574;22/08/2018;40,41254;-3,70744;3;New, Clean and Quiet;Embajadores;Centro;20;Habitación privada
1;30;186466293;Paula;24676491;29/07/2018;40,41305;-3,7072;3;Feliz Verano en Madrid!;Embajadores;Centro;20;Habitación privada
1;41;186466293;Paula;24763461;17/08/2018;40,41262;-3,70735;3;Let’s Enjoy the City;Embajadores;Centro;20;Habitación privada
1;45;186466293;Paula;24798449;23/08/2018;40,4138;-3,70539;3;Sunny Room in a Friendly Flat;Embajadores;Centro;20;Habitación privada
